interval_start_timestamp,new_members,pct_communicated,pct_opened_channels
2021-10-11T00:00:00+00:00,1789,57.40637227501397,54.10844046953606
2021-10-12T00:00:00+00:00,326,18.711656441717796,39.2638036809816
2021-10-13T00:00:00+00:00,399,16.040100250626566,36.59147869674185
2021-10-14T00:00:00+00:00,204,16.666666666666668,35.78431372549019
2021-10-15T00:00:00+00:00,149,23.48993288590604,38.926174496644286
2021-10-16T00:00:00+00:00,47,36.17021276595744,48.93617021276596
2021-10-17T00:00:00+00:00,11,72.72727272727273,36.36363636363637
