interval_start_timestamp,messages,messages_per_communicator
2021-10-11T00:00:00+00:00,6287,4.54591467823572
2021-10-12T00:00:00+00:00,4064,11.988200589970504
2021-10-13T00:00:00+00:00,3091,10.235099337748345
2021-10-14T00:00:00+00:00,3381,12.430147058823529
2021-10-15T00:00:00+00:00,4726,13.019283746556473
2021-10-16T00:00:00+00:00,3501,11.948805460750851
2021-10-17T00:00:00+00:00,1404,8.886075949367088
