interval_start_timestamp,visitors,pct_communicated
2021-10-11T00:00:00+00:00,2282,60.60473269062226
2021-10-12T00:00:00+00:00,1256,26.990445859872608
2021-10-13T00:00:00+00:00,1304,23.15950920245399
2021-10-14T00:00:00+00:00,1108,24.548736462093864
2021-10-15T00:00:00+00:00,1028,35.31128404669261
2021-10-16T00:00:00+00:00,766,38.25065274151436
2021-10-17T00:00:00+00:00,450,35.111111111111114
