interval_start_timestamp,messages,messages_per_communicator
2020-11-01T00:00:00+00:00,364,8.272727272727273
2020-11-02T00:00:00+00:00,4526,12.134048257372653
2020-11-03T00:00:00+00:00,2985,11.179775280898877
2020-11-04T00:00:00+00:00,2230,9.653679653679653
2020-11-05T00:00:00+00:00,2664,12.164383561643836
2020-11-06T00:00:00+00:00,3279,16.395
2020-11-07T00:00:00+00:00,2429,11.62200956937799
2020-11-08T00:00:00+00:00,746,6.065040650406504
